XID,P_ANY,P_I,SERVS_RA,SERVS_DEC,VIDEO_RA,VIDEO_DEC,CFHTLS_RA,CFHTLS_RA,HSC_RA,HSC_DEC,SERVS_ID,VIDEO_ID,CFHT_ID,HSC_ID,SERVS_SEP,VIDEO_SEP,CFHT_SEP,HSC_SEP,SERVS_MAG1,SERVS_MAG2,SERVS_MAG1_ERR,SERVS_MAG2_ERR,VIDEO_YMAG,VIDEO_YMAGERR,VIDEO_JMAG,VIDEO_JMAGERR,VIDEO_HMAG,VIDEO_HMAGERR,VIDEO_KSMAG,VIDEO_KSMAGERR,CFHT_UMAG,CFHT_UMAGERR,CFHT_GMAG,CFHT_GMAGERR,CFHT_RMAG,CFHT_RMAGERR,CFHT_IMAG,CFHT_IMAGERR,CFHT_ZMAG,CFHT_ZMAGERR,HSC_GMAG,HSC_GMAGERR,HSC_RMAG,HSC_RMAGERR,HSC_IMAG,HSC_IMAGERR,HSC_ZMAG,HSC_ZMAGERR,HSC_YMAG,HSC_YMAGERR,MATCH_FLAG
XMM01013,0.9808355569839478,0.9966745972633362,-99.0,-99.0,-99.0,-99.0,34.740638732910156,34.740638732910156,34.740623474121094,-3.887378454208374,-99.0,-99,1105_182372,38549027993707935,-99.0,-99.0,1.168615698814392,1.1129413843154907,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.337, 0.014,21.672, 0.005,21.390, 0.007,-99.0,-99.0,20.734, 0.011,21.680271100000002,0.00281932834,21.259296399999997,0.00334280287,-99.0,-99.0,20.7796593,0.0038816002200000007,20.7301903,0.006722615570000001,1
XMM01014,0.9976621270179749,0.984896719455719,34.74070739746094,-4.323234558105469,34.74064254760742,-4.323201656341553,34.74067306518555,34.74067306518555,-99.0,-99.0,619824.0,644246342322,1105_084649,-99,0.6183640360832214,0.688549816608429,0.573354959487915,-99.0,16.207300683530512,16.6248646477111,0.0013685287609828095,0.0014044102525682738,14.982063293457033,0.001053319894708693,-99.0,-99.0,14.617619514465332,0.0007950307335704565,14.70060920715332,0.0008451665053144097,19.398, 0.003,17.910, 0.001,17.122, 0.001,-99.0,-99.0,16.464, 0.001,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01015,0.1943236142396927,0.5768898725509644,34.7407112121582,-4.575368404388428,34.74067687988281,-4.5753703117370605,34.740699768066406,34.740699768066406,34.740657806396484,-4.5753912925720215,507763.0,644246260865,1105_026613,37484717917892039,0.924727737903595,1.0387368202209473,1.0197415351867676,1.1366446018218994,22.102422427835698,21.982192882900314,0.09543474855037862,0.0921410875904186,23.638629913330078,0.05526523292064667,-99.0,-99.0,23.092199325561523,0.0639493465423584,22.51640510559082,0.04340735450387001,-99,-99,25.287, 0.130,23.891, 0.064,-99.0,-99.0,23.649, 0.151,25.164321899999997,0.0649000183,23.9724083,0.0408289135,-99.0,-99.0,23.5924797,0.0388919748,23.5045872,0.0853019133,1
XMM01016,0.7962073087692261,0.8288766741752625,34.74069595336914,-4.438145160675049,34.7406120300293,-4.438088893890381,34.74071502685547,34.74071502685547,34.740657806396484,-4.438098907470703,566413.0,644246305961,1105_056883,38549015108805321,1.5894125699996948,1.696315884590149,1.471620798110962,1.5845798254013062,20.691392315766414,20.524919057557078,0.027974411810887487,0.02415118320560168,22.79728698730469,0.03711172938346863,-99.0,-99.0,21.56292152404785,0.027449643239378933,21.09910011291504,0.021006081253290176,25.578, 0.311,24.581, 0.085,24.759, 0.167,-99.0,-99.0,25.925, 1.542,24.6441822,0.0372560881,24.0871716,0.0431986228,-99.0,-99.0,23.137023899999996,0.0280523803,22.8233128,0.0419430323,1
XMM01017,0.9611828923225403,0.43645837903022766,34.740943908691406,-4.563418388366699,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,516476.0,-99,-99,-99,2.5681042671203613,-99.0,-99.0,-99.0,18.744825714682612,18.59683093078271,0.004673228043950537,0.005821160467392084,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01017,0.9611828923225403,0.34286919236183167,34.740943908691406,-4.563418388366699,34.741004943847656,-4.563429355621338,-99.0,-99.0,-99.0,-99.0,516476.0,644246265055,-99,-99,2.5681042671203613,2.482621192932129,-99.0,-99.0,18.744825714682612,18.59683093078271,0.004673228043950537,0.005821160467392084,21.260330200195312,0.019729863852262497,-99.0,-99.0,19.905426025390625,0.011881285347044468,19.427038192749023,0.009564396925270556,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01018,0.9983690977096558,0.9896512627601624,34.74200439453125,-5.2149481773376465,34.74203872680664,-5.214837551116943,34.7420654296875,34.7420654296875,34.74205780029297,-5.214852333068848,246551.0,644246065486,1114_099827,37484705032984075,1.3853135108947754,1.6133012771606445,1.6922647953033447,1.6514579057693481,18.945663540406507,19.129614668442777,0.00527985601859449,0.006302294892674691,19.097734451293945,0.005650006700307132,-99.0,-99.0,18.554893493652344,0.005498114507645369,18.282997131347656,0.004960065707564354,23.024, 0.026,22.068, 0.007,20.839, 0.005,-99.0,-99.0,19.905, 0.005,21.2970276,0.004810958170000001,20.0272598,0.00261121127,-99.0,-99.0,19.066141100000003,0.00221063965,18.7674484,0.00395848555,1
XMM01019,0.6225709915161133,0.12519904971122742,-99.0,-99.0,-99.0,-99.0,34.7417106628418,34.7417106628418,-99.0,-99.0,-99.0,-99,1105_156976,-99,-99.0,-99.0,1.94218111038208,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.974, 0.059,23.684, 0.030,23.536, 0.047,-99.0,-99.0,22.784, 0.070,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01019,0.6225709915161133,0.21175837516784668,34.74104690551758,-3.9988760948181152,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,690198.0,-99,-99,-99,3.8359127044677734,-99.0,-99.0,-99.0,19.686832858612924,19.667932327407563,0.016477148310814163,0.017265812075232624,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01019,0.6225709915161133,0.2358325570821762,34.742671966552734,-3.99772047996521,-99.0,-99.0,34.742706298828125,34.742706298828125,34.74259567260742,-3.9977402687072754,689930.0,-99,1105_158116,38549027993701763,4.289204120635986,-99.0,4.634042739868164,4.099785327911377,19.024456227681902,19.386863056077907,0.01071259802332115,0.013711147526166059,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.704, 0.020,22.042, 0.007,21.101, 0.006,-99.0,-99.0,20.307, 0.008,21.848907500000003,0.0058543859,20.6455975,0.00454746047,-99.0,-99.0,19.485063600000004,0.00374586624,19.192552600000003,0.006008837370000001,1
XMM01019,0.6225709915161133,0.2226439118385315,-99.0,-99.0,-99.0,-99.0,34.7417106628418,34.7417106628418,34.74171447753906,-3.9991304874420166,-99.0,-99,1105_156976,38549023698745138,-99.0,-99.0,1.94218111038208,1.9144763946533203,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.974, 0.059,23.684, 0.030,23.536, 0.047,-99.0,-99.0,22.784, 0.070,23.553243600000002,0.015589758799999999,23.4152431,0.02930036,-99.0,-99.0,23.039966600000003,0.039728179599999996,22.4888344,0.05011316019999999,2
XMM01020,0.9984583258628845,0.9837011694908142,34.74232482910156,-4.156180381774902,34.742305755615234,-4.156166076660156,34.742313385009766,34.742313385009766,34.74229431152344,-4.156177997589111,658774.0,644246378684,1105_119423,38549023698735013,0.5293770432472229,0.6001012325286865,0.5783303380012512,0.6508580446243286,19.76942380229169,19.56381706742811,0.011512094380957039,0.012102231260373596,21.37812614440918,0.03460986539721489,-99.0,-99.0,20.755863189697266,0.05250570178031922,20.30179214477539,0.0407298356294632,23.851, 0.053,23.512, 0.026,22.877, 0.026,-99.0,-99.0,22.274, 0.044,23.1394005,0.007874565200000001,22.9972038,0.015084386799999999,-99.0,-99.0,22.1994457,0.012446372800000001,22.115764600000002,0.022842073799999998,1
XMM01021,0.1728399246931076,0.8176573514938354,-99.0,-99.0,-99.0,-99.0,34.742069244384766,34.742069244384766,-99.0,-99.0,-99.0,-99,1114_071739,-99,-99.0,-99.0,2.1934704780578613,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.583, 0.239,25.305, 0.125,25.453, 0.262,-99.0,-99.0,24.496, 0.349,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01022,0.01780657283961773,0.132527157664299,-99.0,-99.0,-99.0,-99.0,34.741737365722656,34.741737365722656,-99.0,-99.0,-99.0,-99,1114_014159,-99,-99.0,-99.0,4.100520133972168,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.366, 0.073,23.345, 0.021,22.936, 0.026,-99.0,-99.0,22.780, 0.069,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01022,0.01780657283961773,0.19774359464645386,-99.0,-99.0,-99.0,-99.0,34.74271011352539,34.74271011352539,-99.0,-99.0,-99.0,-99,1114_014202,-99,-99.0,-99.0,2.9853177070617676,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.739, 0.252,24.854, 0.084,23.969, 0.067,-99.0,-99.0,23.233, 0.106,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01022,0.01780657283961773,0.18691027164459229,-99.0,-99.0,34.742645263671875,-5.569726467132568,-99.0,-99.0,-99.0,-99.0,-99.0,644245963065,-99,-99,-99.0,3.0127785205841064,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.812929153442386,0.04141027107834816,-99.0,-99.0,22.334814071655273,0.05410050600767136,22.002878189086914,0.04745140671730042,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01022,0.01780657283961773,0.12260869890451431,-99.0,-99.0,-99.0,-99.0,34.741737365722656,34.741737365722656,34.74171447753906,-5.570989608764648,-99.0,-99,1114_014159,37484696443049831,-99.0,-99.0,4.100520133972168,4.169525623321533,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.366, 0.073,23.345, 0.021,22.936, 0.026,-99.0,-99.0,22.780, 0.069,23.2619972,0.010821583700000002,22.8567619,0.013561640900000001,-99.0,-99.0,22.601419399999997,0.0200478528,22.720829000000002,0.0550603159,2
XMM01023,0.935218095779419,0.9699772000312805,34.74417495727539,-4.703606128692627,34.74416732788086,-4.703583240509033,34.74420928955078,34.74420928955078,34.74418258666992,-4.7035932540893555,455011.0,644246222281,1114_228673,37484717917884884,3.7370502948760986,3.8219635486602783,3.719003200531006,3.7833096981048584,19.186988551351057,19.569695709256656,0.0064630963361732244,0.012530536482355215,18.19342613220215,0.003937981091439724,-99.0,-99.0,18.019868850708008,0.004015003796666861,18.11933708190918,0.004458864219486713,21.899, 0.010,20.452, 0.002,19.667, 0.002,-99.0,-99.0,19.035, 0.003,19.8294449,0.00146649126,18.9950218,0.0010661011300000002,-99.0,-99.0,18.2927971,0.00102744787,18.1554718,0.00169168611,1
XMM01024,0.2975720167160034,0.2944168448448181,34.7450065612793,-4.591078281402588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,502146.0,-99,-99,-99,1.9062656164169312,-99.0,-99.0,-99.0,20.195084307988587,20.087229935009354,0.01791806890734325,0.013599019601075703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01024,0.2975720167160034,0.3751941919326782,-99.0,-99.0,34.74388885498047,-4.591063499450684,34.74390411376953,34.74390411376953,34.74386978149414,-4.591068744659424,-99.0,644246255721,1105_023469,37484717917890995,-99.0,2.8731272220611572,2.845953941345215,2.9474356174468994,-99.0,-99.0,-99.0,-99.0,21.038869857788086,0.015883078798651695,-99.0,-99.0,20.755468368530273,0.019976424053311348,20.735960006713867,0.02080350182950497,23.395, 0.033,22.942, 0.016,22.063, 0.013,-99.0,-99.0,21.534, 0.022,22.695674899999997,0.012174019599999999,21.7756042,0.00993713457,-99.0,-99.0,21.1751442,0.00875954982,20.9821815,0.0155010587,1
XMM01025,0.9989420771598816,0.9903161525726318,34.74518585205078,-4.398936748504639,34.7452278137207,-4.3989577293396,34.745304107666016,34.745304107666016,34.745262145996094,-4.398972511291504,585107.0,644246316368,1105_065552,38549015108808309,1.8129074573516846,1.7763687372207642,1.7837820053100586,1.7570295333862305,18.630559171842656,18.35290084718988,0.004258226839263073,0.004085426165201486,20.466556549072266,0.013259037397801876,-99.0,-99.0,20.23703956604004,0.01777827925980091,19.641263961791992,0.012626498937606813,21.095, 0.007,20.959, 0.003,20.742, 0.004,-99.0,-99.0,20.596, 0.010,20.9288311,0.0017524063600000003,20.7526112,0.0022665723199999997,-99.0,-99.0,20.5933971,0.0027504400399999997,20.6375961,0.005664020309999999,1
XMM01026,0.29805150628089905,0.8477533459663391,34.74685287475586,-4.310866832733154,34.74687194824219,-4.310849189758301,34.746910095214844,34.746910095214844,34.74687194824219,-4.310847759246826,615583.0,644246339800,1105_085702,38549019403750262,4.146522045135498,4.058564186096191,3.975590229034424,4.054621696472168,20.395719596810714,20.1466947592182,0.016855656228409545,0.019978930610351053,23.07589912414551,0.05484141781926155,-99.0,-99.0,21.555870056152344,0.02522687241435051,21.14904022216797,0.01978393457829952,25.196, 0.182,24.600, 0.069,24.110, 0.077,-99.0,-99.0,23.231, 0.106,24.6327629,0.0347509161,24.076295899999998,0.037420030699999995,-99.0,-99.0,23.2956085,0.031830024,23.1094646,0.054827567199999996,1
XMM01027,0.3735647201538086,0.6091794371604919,34.748592376708984,-5.320422172546387,34.748600006103516,-5.320610046386719,34.74864196777344,34.74864196777344,34.74861145019531,-5.32065486907959,206113.0,644246034605,1114_072879,37484700738021799,1.2941232919692993,0.7385085225105286,0.4932943880558014,0.6142120957374573,20.969904462034116,21.143530911452665,0.025300149689576844,0.038818293429589944,22.16273498535156,0.0297012347728014,-99.0,-99.0,22.001314163208008,0.0389225147664547,21.775218963623047,0.03892317414283752,24.995, 0.141,24.938, 0.092,24.003, 0.071,-99.0,-99.0,23.084, 0.094,24.7532444,0.0429020189,24.088335,0.0424446091,-99.0,-99.0,22.7481613,0.020364061,22.5272617,0.0379231051,1
XMM01028,0.9993696808815002,0.9947024583816528,34.748905181884766,-4.043644428253174,-99.0,-99.0,34.748966217041016,34.748966217041016,34.748924255371094,-4.043635845184326,684148.0,-99,1105_148496,38549023698742318,0.6880518794059753,-99.0,0.46763718128204346,0.6086627244949341,17.055336529093786,16.87314834227049,0.002850296918346942,0.001865852217231516,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,20.558, 0.005,19.461, 0.001,18.474, 0.001,-99.0,-99.0,17.952, 0.001,19.368047699999998,0.0007637811939999999,18.2472878,0.000492532447,-99.0,-99.0,17.7152405,0.000492631807,17.588268300000003,0.00070297299,1
XMM01029,0.0004563108959700912,0.2643575370311737,34.74821090698242,-4.6125640869140625,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,493356.0,-99,-99,-99,5.910433292388916,-99.0,-99.0,-99.0,18.94372793408079,19.21193304382586,0.006539139135855526,0.009240093363516009,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01029,0.0004563108959700912,0.19878804683685303,34.74821090698242,-4.6125640869140625,34.74818420410156,-4.612539291381836,34.748207092285156,34.748207092285156,-99.0,-99.0,493356.0,644246250704,1105_019153,-99,5.910433292388916,5.976011753082275,5.919149875640869,-99.0,18.94372793408079,19.21193304382586,0.006539139135855526,0.009240093363516009,19.397708892822266,0.0071140830405056485,-99.0,-99.0,18.685815811157227,0.00572527665644884,18.411237716674805,0.0051215975545346746,24.194, 0.066,22.736, 0.013,21.161, 0.006,-99.0,-99.0,20.071, 0.006,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01030,0.9954081177711487,0.9790070056915283,34.750003814697266,-5.355328559875488,34.750003814697266,-5.355290412902832,34.75003433227539,34.75003433227539,34.750003814697266,-5.355312347412109,191494.0,644246025002,1114_064855,37484700738020038,1.140650987625122,1.1674258708953857,1.0325138568878174,1.1501816511154175,20.57644049354895,20.28957963889615,0.021725798048590424,0.020839951056449847,21.720985412597656,0.023526692762970924,-99.0,-99.0,21.53816032409668,0.028776083141565326,21.249799728393555,0.024937998503446582,23.445, 0.037,22.886, 0.016,22.647, 0.020,-99.0,-99.0,22.033, 0.039,22.998477899999997,0.0102865333,22.677146899999997,0.0128434068,-99.0,-99.0,22.070680600000003,0.0114810606,21.8700008,0.0267685018,1
XMM01031,0.009072043001651764,0.48636364936828613,-99.0,-99.0,-99.0,-99.0,34.751182556152344,34.751182556152344,-99.0,-99.0,-99.0,-99,1114_021498,-99,-99.0,-99.0,1.9990090131759644,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.864, 0.114,24.318, 0.051,24.477, 0.106,-99.0,-99.0,24.824, 0.452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01031,0.009072043001651764,0.24483557045459747,34.74989318847656,-5.540040493011475,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,122584.0,-99,-99,-99,5.575981616973877,-99.0,-99.0,-99.0,20.865410427908778,20.51386077681213,0.023164525239418008,0.04431739277415468,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01032,0.9498777985572815,0.7884587645530701,34.75163650512695,-4.6242451667785645,34.75155258178711,-4.624178409576416,34.75145721435547,34.75145721435547,34.75144958496094,-4.624151229858398,487792.0,644246245506,1105_016043,37484717917869652,0.3103436231613159,0.6532420516014099,1.0189725160598755,1.043607473373413,19.628873008886565,19.518193496850508,0.008030089009421067,0.012290219657783255,22.124879837036133,0.031238099560141563,-99.0,-99.0,20.655574798583984,0.020309945568442345,20.230194091796875,0.015795953571796417,26.295, 0.444,25.774, 0.204,24.706, 0.135,-99.0,-99.0,24.286, 0.272,25.4679279,0.117265686,24.8914299,0.110698387,-99.0,-99.0,23.161405600000002,0.0373778529,22.9605732,0.0692972988,1
XMM01033,0.9381799697875977,0.9942575097084045,-99.0,-99.0,-99.0,-99.0,34.75153732299805,34.75153732299805,34.75151443481445,-3.963904619216919,-99.0,-99,1105_165494,38549027993703730,-99.0,-99.0,2.066671133041382,2.140695571899414,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.718, 0.023,21.578, 0.005,20.407, 0.004,-99.0,-99.0,19.687, 0.005,21.4454079,0.00380074838,20.1630363,0.0020757131299999998,-99.0,-99.0,19.3056984,0.00193619181,19.3036766,0.0037420091700000003,1
XMM01034,0.5635830760002136,0.30991387367248535,34.75260543823242,-4.411482810974121,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,577566.0,-99,-99,-99,2.627196788787842,-99.0,-99.0,-99.0,19.960327314672092,19.57571907955215,0.014665641580287252,0.012411627540298422,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01034,0.5635830760002136,0.2681412398815155,34.75260543823242,-4.411482810974121,34.752586364746094,-4.411362171173096,-99.0,-99.0,-99.0,-99.0,577566.0,644246313471,-99,-99,2.627196788787842,2.184622049331665,-99.0,-99.0,19.960327314672092,19.57571907955215,0.014665641580287252,0.012411627540298422,23.80004119873047,0.08228814601898192,-99.0,-99.0,21.68670082092285,0.04779605194926262,21.04874038696289,0.03091110847890377,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM01034,0.5635830760002136,0.33320119976997375,34.75260543823242,-4.411482810974121,34.752586364746094,-4.411362171173096,34.752662658691406,34.752662658691406,34.75263214111328,-4.411387920379639,577566.0,644246313471,1105_062513,38549015108807106,2.627196788787842,2.184622049331665,2.345825433731079,2.310483694076538,19.960327314672092,19.57571907955215,0.014665641580287252,0.012411627540298422,23.80004119873047,0.08228814601898192,-99.0,-99.0,21.68670082092285,0.04779605194926262,21.04874038696289,0.03091110847890377,-99,-99,26.965, 0.645,-99,-99,-99.0,-99.0,24.728, 0.463,26.4366894,0.160149083,25.6447315,0.157832161,-99.0,-99.0,24.4433155,0.0866922587,24.102848100000003,0.130316719,1
XMM01035,0.45207005739212036,0.4364609122276306,34.752742767333984,-5.012976169586182,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,324411.0,-99,-99,-99,0.49128207564353943,-99.0,-99.0,-99.0,20.837053447302345,20.66325432780635,0.01892048843754351,0.03238771807250958,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM01035,0.45207005739212036,0.3735566735267639,34.752742767333984,-5.012976169586182,34.75274658203125,-5.012947082519531,34.75275421142578,34.75275421142578,34.752742767333984,-5.012929439544678,324411.0,644246125769,1114_150131,37484709327952993,0.49128207564353943,0.38795167207717896,0.32254549860954285,0.33074066042900085,20.837053447302345,20.66325432780635,0.01892048843754351,0.03238771807250958,23.59984588623047,0.07033932209014893,-99.0,-99.0,22.30875396728516,0.04594427347183228,21.896390914916992,0.037430845201015465,27.149, 0.989,24.999, 0.096,24.753, 0.142,-99.0,-99.0,23.911, 0.199,24.921056699999998,0.0661529899,24.5496445,0.0957984403,-99.0,-99.0,23.909622199999998,0.0706808791,23.7382812,0.142073154,2
XMM01036,0.5294600129127502,0.6876492500305176,34.75338363647461,-4.269635200500488,34.75337600708008,-4.269608974456787,34.75341033935547,34.75341033935547,34.753379821777344,-4.2696099281311035,626600.0,644246352098,1105_094731,38549019403771946,2.6582047939300537,2.7065846920013428,2.7531282901763916,2.7129898071289062,20.307421468617882,20.56585277555255,0.01670612127288308,0.029013505985518096,21.946229934692386,0.023671522736549374,-99.0,-99.0,21.187158584594727,0.02039556391537189,20.71688842773437,0.01628517359495163,-99,-99,26.367, 0.351,24.559, 0.117,-99.0,-99.0,22.665, 0.064,26.5821781,0.19096706800000002,24.4484024,0.0584960803,-99.0,-99.0,22.176315300000002,0.0143857216,21.8794804,0.0201953705,1
XMM01037,0.9999589323997498,0.9930580854415894,34.752750396728516,-5.283665657043457,34.75281524658203,-5.2836174964904785,34.75285339355469,34.75285339355469,34.75282287597656,-5.283646106719971,220164.0,644246045969,1114_082454,37484705032980925,0.487019807100296,0.4658493995666504,0.3251293897628784,0.3656129837036133,18.416854074936857,17.983352474037993,0.0033071608393354934,0.0026627739369593237,19.249643325805664,0.0065549309365451345,-99.0,-99.0,18.904054641723636,0.006228226702660322,19.01260757446289,0.0068764034658670425,19.375, 0.002,19.430, 0.001,19.378, 0.002,-99.0,-99.0,19.225, 0.003,19.2292557,0.000788375561,19.079671899999997,0.000799337227,-99.0,-99.0,19.040016199999997,0.0008831176669999999,19.122470899999996,0.0018128047199999998,1
XMM01038,0.9990964531898499,0.9922405481338501,34.752410888671875,-5.52248477935791,34.75242614746094,-5.522428035736084,34.752445220947266,34.752445220947266,34.75242233276367,-5.522442817687988,129717.0,644245977039,1114_026045,37484696443052882,2.077411413192749,2.0204415321350098,1.956741452217102,2.041860818862915,18.51330234943412,18.29321626010981,0.004462597184289204,0.0064780233121451945,20.043874740600586,0.009978295303881168,-99.0,-99.0,19.606311798095703,0.010101399384438992,19.24859619140625,0.008579210378229618,22.897, 0.021,22.247, 0.008,21.353, 0.007,-99.0,-99.0,20.712, 0.011,22.018100699999998,0.004683039620000001,21.148155199999998,0.00379907852,-99.0,-99.0,20.578998600000002,0.00333188917,20.3641453,0.006571453059999999,1
XMM01039,0.8764759302139282,0.6551695466041565,-99.0,-99.0,34.75414276123047,-4.183070659637451,34.7541618347168,34.7541618347168,34.75413513183594,-4.183080196380615,-99.0,644246373708,1105_113607,38549023698733218,-99.0,2.027231454849243,1.9190934896469116,1.9883530139923096,-99.0,-99.0,-99.0,-99.0,22.26353645324707,0.04921136796474457,-99.0,-99.0,21.706544876098636,0.04164797440171242,21.82362937927246,0.04176323488354683,23.688, 0.047,23.505, 0.026,23.181, 0.034,-99.0,-99.0,22.309, 0.049,23.8287048,0.017353674399999998,23.360166500000002,0.021115765,-99.0,-99.0,22.3208237,0.0154741425,22.227870899999996,0.026664447,1
XMM01040,0.9994893670082092,0.9735637903213501,34.75456619262695,-5.2039618492126465,34.7546501159668,-5.20383882522583,34.754756927490234,34.754756927490234,34.754737854003906,-5.203795909881592,249163.0,644246068008,1114_101580,37484705032984559,1.027001142501831,0.839394748210907,0.6595392227172852,0.7165071964263916,19.95826310374823,19.727972192115907,0.012161368493726276,0.010187960496973427,21.643821716308594,0.020900897681713104,-99.0,-99.0,20.71226692199707,0.01823090761899948,20.55681037902832,0.01605931669473648,22.107, 0.012,22.321, 0.009,22.247, 0.014,-99.0,-99.0,21.608, 0.024,22.900285699999998,0.00962041318,22.4967976,0.0120023927,-99.0,-99.0,22.2007027,0.0131072672,21.9361744,0.024703199,1
XMM01041,0.8661757111549377,0.9897279739379883,-99.0,-99.0,-99.0,-99.0,34.75482177734375,34.75482177734375,34.75481033325195,-5.669534683227539,-99.0,-99,1123_213972,37484696443044442,-99.0,-99.0,1.6655899286270142,1.7217228412628174,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.649, 0.241,24.998, 0.099,23.980, 0.062,-99.0,-99.0,22.385, 0.039,24.8046875,0.0676841289,23.8858318,0.0542657375,-99.0,-99.0,22.129713100000004,0.020877067,21.777320899999996,0.0325233452,1
